841,0.5500,0.6250
398,0.5500,0.6250
772,0.5500,0.6250
369,0.5500,0.6250
789,0.5500,0.6250
347,0.5500,0.6250
727,0.5500,0.6250
281,0.5500,0.6250
799,0.5500,0.6250
276,0.5500,0.6250
737,0.5500,0.6250
260,0.5500,0.6250
608,0.5500,0.6250
209,0.5500,0.6250
659,0.5500,0.6250
143,0.5500,0.6250
610,0.5500,0.6250
248,0.5500,0.6250
679,0.5500,0.6250
263,0.5500,0.6250
671,0.5500,0.6250
319,0.5500,0.6250
719,0.5500,0.6250
460,0.5500,0.6250
819,0.5500,0.6250
304,0.5500,0.6250
841,0.5500,0.6250
240,0.5500,0.6250
703,0.5500,0.6250
298,0.5500,0.6250
744,0.5750,0.6300
440,0.5750,0.6300
652,0.5750,0.6300
349,0.5750,0.6300
710,0.5750,0.6300
210,0.5750,0.6300
752,0.5750,0.6300
289,0.5750,0.6300
747,0.5750,0.6300
470,0.5750,0.6300
696,0.5850,0.6350
460,0.5850,0.6350
1018,0.5850,0.6350
647,0.5850,0.6350
1018,0.5850,0.6350
690,0.5850,0.6350
1018,0.5850,0.6350
615,0.5850,0.6350
1018,0.5850,0.6350
629,0.5850,0.6350
1018,0.5850,0.6350
572,0.5850,0.6350
1018,0.5850,0.6350
763,0.5850,0.6350
1018,0.5850,0.6350
635,0.5850,0.6350
841,0.5850,0.6350
443,0.5850,0.6350
687,0.5850,0.6350
381,0.5850,0.6350
670,0.5850,0.6350
230,0.5850,0.6350
584,0.5850,0.6350
228,0.5850,0.6350
719,0.5850,0.6350
271,0.5850,0.6350
574,0.5850,0.6350
185,0.5850,0.6350
687,0.5850,0.6350
346,0.5850,0.6350
664,0.5500,0.6300
243,0.5500,0.6300
665,0.5500,0.6300
228,0.5500,0.6300
686,0.5500,0.6300
255,0.5500,0.6300
485,0.5500,0.6300
196,0.5500,0.6300
651,0.5500,0.6300
232,0.5500,0.6300
866,0.5400,0.6300
432,0.5400,0.6300
848,0.5400,0.6300
395,0.5400,0.6300
751,0.5400,0.6300
262,0.5400,0.6300
739,0.5400,0.6300
398,0.5400,0.6300
831,0.5400,0.6300
327,0.5400,0.6300
687,0.5400,0.6300
329,0.5400,0.6300
675,0.5400,0.6300
240,0.5400,0.6300
614,0.5400,0.6300
208,0.5400,0.6300
611,0.5400,0.6300
149,0.5400,0.6300
589,0.5400,0.6300
137,0.5400,0.6300
633,0.5550,0.6300
199,0.5550,0.6300
645,0.5550,0.6300
200,0.5550,0.6300
563,0.5550,0.6300
203,0.5550,0.6300
605,0.5550,0.6300
190,0.5550,0.6300
790,0.5550,0.6300
90,0.5550,0.6300
551,0.5650,0.6300
195,0.5650,0.6300
536,0.5650,0.6300
200,0.5650,0.6300
643,0.5650,0.6300
195,0.5650,0.6300
682,0.5650,0.6300
222,0.5650,0.6300
586,0.5650,0.6300
209,0.5650,0.6300
527,0.5700,0.6300
189,0.5700,0.6300
593,0.5700,0.6300
217,0.5700,0.6300
620,0.5700,0.6300
112,0.5700,0.6300
466,0.5700,0.6300
115,0.5700,0.6300
523,0.5700,0.6300
211,0.5700,0.6300
739,0.5700,0.6350
372,0.5700,0.6350
768,0.5700,0.6350
264,0.5750,0.6350
601,0.5750,0.6350
228,0.5750,0.6350
647,0.5750,0.6350
293,0.5750,0.6350
635,0.5750,0.6350
589,0.5750,0.6350
625,0.5900,0.6450
0,0.5900,0.6450
0,0.5900,0.6450
0,0.5900,0.6450
0,0.5900,0.6450
0,0.5900,0.6450
170,0.5900,0.6450
0,0.5900,0.6450
491,0.5900,0.6450
104,0.5900,0.6450
684,0.5950,0.6500
304,0.5950,0.6500
641,0.5950,0.6500
352,0.5950,0.6500
660,0.5950,0.6500
364,0.5950,0.6500
781,0.5950,0.6500
467,0.5950,0.6500
818,0.5950,0.6500
288,0.5950,0.6500
451,0.5950,0.6500
72,0.5950,0.6500
533,0.5950,0.6500
233,0.5950,0.6500
757,0.5950,0.6500
402,0.5950,0.6500
783,0.5950,0.6500
276,0.5950,0.6500
819,0.5950,0.6500
415,0.5950,0.6500
791,0.6000,0.6600
286,0.6000,0.6600
612,0.6000,0.6600
359,0.6000,0.6600
725,0.6000,0.6600
390,0.6000,0.6600
719,0.6000,0.6600
373,0.6000,0.6600
885,0.6000,0.6600
368,0.6000,0.6600
691,0.6050,0.6600
391,0.6050,0.6600
772,0.6050,0.6600
387,0.6050,0.6600
912,0.6050,0.6650
399,0.6050,0.6650
888,0.6050,0.6650
420,0.6050,0.6650
787,0.6050,0.6650
487,0.6050,0.6650
778,0.6100,0.6700
389,0.6100,0.6700
831,0.6100,0.6700
407,0.6100,0.6700
804,0.6100,0.6700
403,0.6100,0.6700
783,0.6100,0.6700
465,0.6100,0.6700
828,0.6100,0.6700
473,0.6100,0.6700
639,0.6150,0.6750
418,0.6150,0.6750
834,0.6150,0.6750
418,0.6150,0.6750
808,0.6150,0.6750
278,0.6150,0.6750
591,0.6150,0.6750
299,0.6150,0.6750
613,0.6150,0.6750
336,0.6150,0.6750
765,0.6200,0.6800
455,0.6200,0.6800
763,0.6200,0.6800
381,0.6200,0.6800
745,0.6200,0.6800
375,0.6200,0.6800
746,0.6200,0.6800
319,0.6200,0.6800
751,0.6200,0.6800
365,0.6200,0.6800
735,0.6300,0.6850
374,0.6300,0.6850
802,0.6300,0.6850
383,0.6300,0.6850
747,0.6300,0.6850
400,0.6300,0.6850
835,0.6300,0.6850
457,0.6300,0.6850
828,0.6300,0.6850
478,0.6300,0.6850
767,0.6350,0.6900
509,0.6350,0.6900
854,0.6350,0.6900
535,0.6350,0.6900
814,0.6350,0.6900
433,0.6350,0.6900
714,0.6350,0.6900
438,0.6350,0.6900
627,0.6350,0.6900
199,0.6350,0.6900
755,0.6350,0.6900
335,0.6350,0.6900
695,0.6350,0.6900
400,0.6350,0.6900
667,0.6350,0.6900
338,0.6350,0.6900
731,0.6350,0.6900
331,0.6350,0.6900
540,0.6350,0.6900
364,0.6350,0.6900
654,0.6400,0.7000
324,0.6400,0.7000
742,0.6400,0.7000
457,0.6400,0.7000
735,0.6400,0.7000
323,0.6400,0.7000
726,0.6400,0.7000
352,0.6400,0.7000
700,0.6400,0.7000
243,0.6400,0.7000
550,0.6450,0.7050
322,0.6450,0.7050
679,0.6450,0.7050
271,0.6450,0.7050
708,0.6450,0.7050
321,0.6450,0.7050
610,0.6450,0.7100
414,0.6450,0.7100
668,0.6450,0.7100
266,0.6450,0.7100
628,0.6500,0.7150
294,0.6500,0.7150
616,0.6500,0.7150
302,0.6500,0.7150
659,0.6500,0.7150
363,0.6500,0.7150
687,0.6500,0.7150
336,0.6500,0.7150
664,0.6500,0.7150
191,0.6500,0.7150
652,0.6600,0.7200
278,0.6600,0.7200
624,0.6600,0.7200
292,0.6600,0.7200
675,0.6600,0.7200
369,0.6600,0.7200
662,0.6600,0.7200
353,0.6600,0.7200
668,0.6600,0.7200
392,0.6600,0.7200
788,0.6600,0.7200
491,0.6600,0.7200
878,0.6600,0.7200
531,0.6600,0.7200
838,0.6600,0.7200
486,0.6600,0.7200
715,0.6600,0.7200
435,0.6600,0.7200
715,0.6600,0.7200
325,0.6600,0.7200
611,0.6600,0.7200
287,0.6600,0.7200
664,0.6600,0.7200
336,0.6600,0.7200
557,0.6600,0.7200
196,0.6600,0.7200
555,0.6600,0.7200
207,0.6600,0.7200
452,0.6600,0.7200
107,0.6600,0.7200
543,0.6600,0.7200
379,0.6600,0.7200
623,0.6600,0.7200
426,0.6600,0.7200
842,0.6600,0.7200
482,0.6600,0.7200
827,0.6600,0.7200
614,0.6600,0.7200
910,0.6600,0.7200
660,0.6600,0.7200
1018,0.6600,0.7200
605,0.6600,0.7200
901,0.6600,0.7200
517,0.6600,0.7200
811,0.6600,0.7200
524,0.6600,0.7200
919,0.6600,0.7200
512,0.6600,0.7200
687,0.6600,0.7200
391,0.6600,0.7200
754,0.6700,0.7200
382,0.6700,0.7200
711,0.6700,0.7200
419,0.6700,0.7200
758,0.6700,0.7200
415,0.6700,0.7200
732,0.6700,0.7200
361,0.6700,0.7200
772,0.6700,0.7200
328,0.6700,0.7200
722,0.6750,0.7200
347,0.6750,0.7200
720,0.6750,0.7200
316,0.6750,0.7200
588,0.6750,0.7200
259,0.6750,0.7200
710,0.6750,0.7200
270,0.6750,0.7200
521,0.6750,0.7200
225,0.6750,0.7200
599,0.6850,0.7200
276,0.6850,0.7200
551,0.6850,0.7200
281,0.6850,0.7200
698,0.6850,0.7200
343,0.6850,0.7200
629,0.6850,0.7200
252,0.6850,0.7200
588,0.6850,0.7200
321,0.6850,0.7200
521,0.6900,0.7200
268,0.6900,0.7200
593,0.6900,0.7200
280,0.6900,0.7200
621,0.6900,0.7200
374,0.6900,0.7200
614,0.6900,0.7200
314,0.6900,0.7200
571,0.6900,0.7200
340,0.6900,0.7200
675,0.6950,0.7200
285,0.6950,0.7200
687,0.6950,0.7200
335,0.6950,0.7200
561,0.6950,0.7200
288,0.6950,0.7200
432,0.6950,0.7200
199,0.6950,0.7200
542,0.6950,0.7200
263,0.6950,0.7200
609,0.6950,0.7200
365,0.6950,0.7200
676,0.6950,0.7200
360,0.6950,0.7200
585,0.6950,0.7200
341,0.6950,0.7200
662,0.6950,0.7200
384,0.6950,0.7200
691,0.6950,0.7200
343,0.6950,0.7200
708,0.6950,0.7200
423,0.6950,0.7200
639,0.6950,0.7200
367,0.6950,0.7200
644,0.6950,0.7200
374,0.6950,0.7200
754,0.6950,0.7200
464,0.6950,0.7200
730,0.6950,0.7200
444,0.6950,0.7200
762,0.6950,0.7200
430,0.6950,0.7200
644,0.6950,0.7200
354,0.6950,0.7200
664,0.6950,0.7200
359,0.6950,0.7200
670,0.6950,0.7200
445,0.6950,0.7200
639,0.6950,0.7200
345,0.6950,0.7200
622,0.6950,0.7300
286,0.6950,0.7300
570,0.6950,0.7300
335,0.6950,0.7300
623,0.6950,0.7300
312,0.6950,0.7300
562,0.6950,0.7300
236,0.6950,0.7300
565,0.6950,0.7300
365,0.6950,0.7300
612,0.6900,0.7400
396,0.6900,0.7400
702,0.6900,0.7400
360,0.6900,0.7400
